idMunicipio,nomeMunicipio,estado,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,IDHMEducacao
350635,Bertioga,SP,90.1,81.2,7.8,10.0,1.9,6.6,0.2,2.2,2.9,2.8,20.1,27.7,31.8,6.1,5.1,4.5,10.9,22.5,Médio
350640,Bilac,SP,95.1,89.7,2.9,2.1,2.0,7.8,0.0,0.4,1.8,2.1,18.8,28.1,30.2,5.8,4.9,4.6,16.3,15.1,Alto
350650,Birigui,SP,96.1,85.0,2.5,5.0,1.4,9.8,0.0,0.2,1.4,2.4,19.2,27.5,34.6,8.5,5.3,4.8,5.3,10.5,Alto
350660,Biritiba-Mirim,SP,92.7,78.5,5.1,8.6,2.1,11.0,0.1,1.9,0.8,0.4,15.3,24.6,36.0,5.3,4.9,5.1,7.4,16.4,Médio
350670,Boa Esperança do Sul,SP,90.7,75.3,7.7,7.5,1.4,17.2,0.2,0.0,1.8,1.1,17.1,25.4,38.4,6.9,4.7,5.0,11.0,22.3,Baixo
350680,Bocaina,SP,88.3,74.7,7.4,15.5,4.0,8.5,0.3,1.3,0.5,0.7,14.5,27.4,37.1,6.3,5.5,5.4,12.1,19.1,Médio
350690,Bofete,SP,85.8,73.0,11.0,7.7,2.8,14.6,0.4,4.7,2.5,,14.4,22.2,31.4,6.3,4.9,4.7,15.5,14.6,Médio
350700,Boituva,SP,95.5,88.0,3.3,3.8,1.1,7.4,0.1,0.8,2.2,1.0,14.7,25.8,33.1,6.5,5.0,5.0,6.4,10.6,Alto
350710,Bom Jesus dos Perdões,SP,90.0,66.3,7.7,14.2,2.1,17.4,0.2,2.1,1.6,0.8,15.6,27.1,30.2,5.5,5.1,4.9,17.9,27.6,Médio
350715,Bom Sucesso de Itararé,SP,93.2,74.3,4.8,10.0,1.9,15.2,0.1,0.5,1.3,4.1,17.8,26.1,33.9,5.5,5.2,4.2,10.5,24.0,Médio
350720,Borá,SP,96.5,83.0,1.4,4.3,2.1,12.7,0.0,0.0,1.5,7.9,9.0,15.4,15.3,5.4,5.0,5.3,2.9,19.6,Médio
350730,Boracéia,SP,96.1,78.7,2.0,2.2,1.9,19.1,0.0,0.0,0.3,1.8,16.3,26.8,26.3,5.5,5.1,5.0,9.3,28.8,Médio
350740,Borborema,SP,97.0,84.2,1.8,5.8,1.1,9.5,0.1,0.5,1.2,0.9,19.4,25.5,30.4,6.7,5.1,5.1,4.5,14.1,Médio
350745,Borebi,SP,93.0,82.2,5.1,6.8,1.9,11.0,0.0,0.0,1.9,1.6,17.6,25.7,29.5,6.5,4.8,4.0,20.3,33.1,Médio
350750,Botucatu,SP,91.3,80.7,6.7,9.9,1.6,7.0,0.4,2.4,0.9,1.2,15.5,26.5,33.1,6.6,5.1,5.0,10.3,18.5,Alto
350760,Bragança Paulista,SP,93.7,80.9,4.4,10.2,1.6,7.7,0.3,1.2,1.4,3.7,14.0,25.3,35.5,5.2,5.1,5.1,12.9,17.3,Alto
350770,Braúna,SP,95.4,84.1,3.0,5.6,1.6,10.3,0.0,0.0,3.2,1.0,17.5,22.8,30.1,6.1,4.9,4.9,6.3,21.3,Médio
350775,Brejo Alegre,SP,96.8,70.7,2.1,9.5,1.1,19.8,0.0,0.0,1.2,3.8,19.5,23.3,24.2,5.1,5.2,4.4,13.1,28.1,Médio
350780,Brodowski,SP,93.2,86.2,4.6,5.7,2.0,7.4,0.2,0.7,1.2,0.9,15.1,23.2,28.3,6.4,5.6,5.0,10.5,16.2,Médio
350790,Brotas,SP,92.7,73.5,6.0,17.1,1.3,8.2,0.0,1.2,2.1,3.2,12.4,24.6,34.7,5.6,5.5,5.0,14.2,23.9,Médio
350800,Buri,SP,92.0,86.7,5.0,2.1,2.8,11.2,0.2,0.0,1.5,2.8,22.1,28.4,31.4,5.9,5.1,4.8,12.6,12.7,Baixo
350810,Buritama,SP,96.5,85.4,1.3,4.7,2.2,9.7,0.0,0.2,2.6,7.0,14.5,24.9,34.6,5.6,5.3,4.9,7.1,10.3,Alto
350820,Buritizal,SP,79.9,93.5,15.6,1.1,3.7,4.3,0.8,1.1,1.9,,14.3,26.6,31.0,7.5,5.3,5.3,35.2,31.2,Médio
350830,Cabrália Paulista,SP,94.8,82.0,3.1,5.6,2.1,10.7,0.0,1.7,3.4,1.3,15.2,26.3,27.8,4.4,4.9,4.6,5.9,17.4,Médio
350840,Cabreúva,SP,94.5,84.2,4.1,8.3,1.2,7.0,0.2,0.5,1.4,3.5,18.4,29.0,34.4,6.1,5.2,4.7,10.8,15.1,Médio
350850,Caçapava,SP,91.3,85.6,6.9,7.0,1.6,6.8,0.2,0.6,1.2,1.9,16.6,25.1,33.6,4.7,4.9,4.9,10.1,12.4,Alto
350860,Cachoeira Paulista,SP,87.7,82.1,10.2,8.1,1.9,6.6,0.2,3.2,1.2,1.7,17.2,20.5,25.1,5.7,5.0,4.9,17.5,22.3,Alto
350870,Caconde,SP,94.0,88.4,4.2,5.4,1.7,5.4,0.1,0.8,0.8,0.5,15.5,24.7,31.3,6.2,5.1,4.9,11.8,12.9,Médio
350880,Cafelândia,SP,93.7,77.6,3.6,10.1,2.6,12.3,0.1,0.0,1.1,1.9,14.6,25.8,31.2,6.0,4.9,5.1,6.7,19.4,Médio
350890,Caiabu,SP,96.4,89.4,2.0,6.0,1.4,4.6,0.2,0.0,1.2,1.3,13.7,21.8,36.2,6.8,5.2,4.6,8.8,24.0,Médio
350900,Caieiras,SP,95.6,86.7,3.5,7.8,0.9,4.5,0.0,1.0,1.4,2.3,17.8,27.6,33.2,6.6,5.0,4.4,4.6,12.7,Alto
350910,Caiuá,SP,92.3,75.2,4.8,11.7,2.9,12.6,0.0,0.5,1.5,1.4,14.5,22.6,28.6,6.0,6.8,4.2,11.5,31.9,Médio
350920,Cajamar,SP,94.0,79.2,4.5,10.3,1.1,9.0,0.4,1.5,1.7,1.7,18.0,28.0,37.5,6.6,5.1,4.7,5.8,18.6,Médio
350925,Cajati,SP,93.5,84.9,4.0,4.3,2.4,10.3,0.1,0.5,3.3,9.6,16.6,24.9,31.0,4.5,5.1,4.8,8.6,14.7,Médio
350930,Cajobi,SP,97.2,88.1,1.0,2.2,1.2,8.7,0.6,1.0,0.7,1.0,17.7,23.1,36.6,7.2,5.2,5.0,4.4,10.2,Médio
350940,Cajuru,SP,95.3,88.0,2.4,2.5,2.1,9.4,0.2,0.1,1.6,2.8,14.8,23.7,30.4,5.6,5.1,5.1,12.3,14.2,Médio
350945,Campina do Monte Alegre,SP,93.8,80.6,3.7,5.4,2.3,14.0,0.2,0.0,1.0,1.2,17.4,23.3,27.6,4.7,5.2,4.8,9.6,17.8,Médio
350950,Campinas,SP,93.4,80.4,4.5,9.2,1.5,8.9,0.6,1.5,1.8,2.1,18.5,27.4,33.0,7.7,4.9,4.8,8.6,20.6,Alto
350960,Campo Limpo Paulista,SP,92.8,82.2,5.9,9.9,1.2,6.8,0.1,1.1,1.4,1.7,14.9,24.4,33.8,6.0,5.1,4.8,9.9,16.7,Alto
350970,Campos do Jordão,SP,86.4,68.0,10.8,16.4,2.2,13.0,0.6,2.6,1.8,0.8,13.2,24.6,37.9,9.7,6.1,5.1,19.2,23.5,Médio
350980,Campos Novos Paulista,SP,90.0,82.8,8.2,8.9,1.8,8.3,0.0,0.0,2.0,0.6,16.0,24.6,25.8,6.7,4.9,5.0,12.7,15.5,Médio
350990,Cananéia,SP,89.3,86.8,7.6,3.2,2.8,9.2,0.3,0.8,2.0,2.3,18.4,22.3,27.3,4.8,4.9,5.1,15.0,12.4,Médio
350995,Canas,SP,79.6,60.1,19.4,21.7,0.6,12.0,0.4,6.2,2.4,,14.8,26.9,27.8,4.9,4.5,4.9,19.9,43.2,Médio
351000,Cândido Mota,SP,95.5,87.4,2.8,4.8,1.6,6.5,0.1,1.3,1.7,1.6,17.1,23.3,31.5,6.4,5.2,5.4,5.4,7.1,Alto
351010,Cândido Rodrigues,SP,97.5,91.2,1.3,1.0,1.2,7.8,0.0,0.0,0.9,1.1,12.3,19.9,17.2,9.1,4.9,4.6,3.1,9.7,Alto
351015,Canitar,SP,94.1,82.5,4.0,4.2,1.8,12.0,0.1,1.3,1.8,10.9,18.8,26.1,28.0,6.2,5.2,4.6,12.4,33.9,Médio
351020,Capão Bonito,SP,96.5,86.1,1.7,5.1,1.7,8.5,0.1,0.3,1.2,2.8,16.8,25.1,32.2,5.4,5.3,4.9,8.3,10.7,Médio
351030,Capela do Alto,SP,91.0,82.3,7.4,6.0,1.6,11.4,0.0,0.3,1.6,0.7,18.1,26.1,34.0,4.9,5.1,4.9,9.5,9.6,Médio
351040,Capivari,SP,91.1,81.9,7.0,6.9,1.7,9.6,0.2,1.6,1.5,0.9,19.4,26.4,34.3,6.6,5.6,4.7,19.9,15.9,Médio
351050,Caraguatatuba,SP,93.7,83.6,4.5,7.9,1.6,7.5,0.2,1.0,3.2,7.9,23.8,25.5,31.5,7.2,5.1,4.9,9.4,15.1,Alto
351060,Carapicuíba,SP,94.6,80.6,3.7,9.4,1.6,9.1,0.1,0.9,1.6,1.6,19.3,32.9,37.7,5.9,5.2,4.4,5.5,16.4,Médio
351070,Cardoso,SP,93.4,83.4,4.5,7.6,1.9,8.4,0.2,0.6,2.3,3.1,12.8,22.5,25.3,8.5,5.2,4.9,8.2,15.2,Médio
351080,Casa Branca,SP,93.3,85.8,3.8,4.4,2.8,9.1,0.1,0.7,1.5,1.4,14.9,25.6,29.5,9.0,5.8,4.9,12.3,13.2,Médio
351090,Cássia dos Coqueiros,SP,96.9,81.0,1.3,1.8,1.8,17.2,0.0,0.0,4.2,0.8,17.3,20.7,23.7,7.1,5.3,4.8,10.9,27.1,Médio
351100,Castilho,SP,91.0,75.7,6.3,10.6,2.4,9.3,0.3,4.4,6.1,5.4,14.8,24.8,39.9,5.6,5.3,5.1,9.1,12.7,Médio
351110,Catanduva,SP,94.2,90.0,4.2,3.9,1.3,5.4,0.3,0.7,1.3,5.4,14.0,26.2,32.4,8.1,5.4,5.0,7.4,10.1,Alto
351120,Catiguá,SP,94.2,88.3,5.1,4.3,0.7,7.4,0.0,0.0,0.9,0.8,14.1,25.3,31.6,6.0,4.9,5.1,5.9,5.9,Médio
351130,Cedral,SP,94.0,82.3,3.9,7.0,1.7,10.4,0.4,0.3,1.3,0.3,23.9,26.2,30.7,6.4,4.8,4.7,18.6,41.7,Médio
351140,Cerqueira César,SP,95.9,83.0,2.7,8.4,1.2,7.9,0.2,0.7,0.9,0.6,13.7,23.1,29.8,7.2,4.9,4.9,4.8,9.5,Médio
351150,Cerquilho,SP,95.7,79.7,2.5,7.5,1.7,12.8,0.1,0.0,1.4,3.1,15.8,27.3,35.8,7.1,5.2,4.9,4.7,12.9,Alto
351160,Cesário Lange,SP,86.8,70.8,10.0,11.5,2.2,13.7,1.0,4.0,2.4,0.5,19.1,25.3,34.6,5.6,5.0,5.0,18.5,21.8,Médio
351170,Charqueada,SP,95.0,81.0,3.1,5.8,1.9,12.5,0.0,0.7,1.7,0.5,21.0,25.9,33.6,7.4,6.0,4.7,10.2,19.7,Médio
351190,Clementina,SP,93.3,84.2,5.0,2.5,1.3,12.3,0.4,1.0,1.7,1.3,18.8,26.2,31.6,5.9,5.1,4.9,12.5,22.8,Médio
351200,Colina,SP,96.4,86.4,1.9,3.3,1.6,10.2,0.1,0.1,1.1,0.9,16.6,25.8,33.2,6.7,5.6,4.9,11.7,15.9,Alto
351210,Colômbia,SP,94.9,70.1,3.3,12.4,1.7,15.8,0.1,1.7,3.0,8.6,16.6,23.1,37.1,8.4,6.2,5.3,12.3,19.2,Médio
351220,Conchal,SP,94.9,80.4,2.3,6.5,2.6,12.3,0.2,0.8,1.8,1.8,18.3,26.5,33.1,6.1,5.1,4.6,6.7,16.5,Médio
351230,Conchas,SP,91.8,77.8,5.5,8.6,2.6,12.5,0.1,1.1,1.6,1.2,16.5,22.6,33.1,9.7,5.6,5.3,11.0,15.0,Médio
351240,Cordeirópolis,SP,94.8,85.7,4.3,6.8,0.9,6.2,0.0,1.3,2.1,2.8,12.6,24.0,32.2,8.7,6.5,4.6,11.4,16.9,Médio
351250,Coroados,SP,94.8,79.9,3.0,5.2,2.2,14.4,0.0,0.5,2.0,1.4,19.6,25.7,28.4,8.1,5.1,4.5,10.0,19.4,Médio
351260,Coronel Macedo,SP,95.8,76.6,2.9,9.1,1.3,14.3,0.0,0.0,0.4,1.3,15.9,24.4,30.6,8.0,5.2,4.8,6.5,17.3,Médio
351270,Corumbataí,SP,91.9,91.8,6.0,1.4,2.1,6.8,0.0,0.0,3.4,3.3,16.8,28.9,36.5,7.7,5.2,4.6,11.2,17.4,Alto
351280,Cosmópolis,SP,89.6,82.8,8.4,7.1,1.8,9.3,0.2,0.8,2.4,3.1,22.3,28.4,34.0,6.0,4.9,4.9,12.7,19.3,Médio
351290,Cosmorama,SP,94.4,85.1,3.2,3.1,2.2,11.8,0.2,0.0,2.6,1.1,17.4,21.7,29.1,5.2,5.2,4.8,7.9,14.1,Médio
351300,Cotia,SP,91.5,74.5,6.3,13.1,2.1,10.9,0.1,1.5,1.7,1.8,16.7,27.2,34.4,6.4,5.2,5.0,7.7,20.5,Alto
351310,Cravinhos,SP,87.5,75.3,10.7,14.1,1.5,8.6,0.3,2.0,1.5,0.8,13.3,26.5,31.7,6.3,5.1,4.9,14.9,18.6,Médio
351320,Cristais Paulista,SP,94.7,90.8,2.9,3.1,2.2,6.1,0.2,0.0,1.0,1.6,17.8,27.0,40.3,5.7,4.9,4.8,13.0,14.3,Médio
351330,Cruzália,SP,98.5,96.9,0.4,0.0,1.1,3.1,0.0,0.0,0.4,0.9,8.0,18.6,20.0,7.8,5.2,5.1,1.5,6.0,Alto
351340,Cruzeiro,SP,92.5,84.2,6.1,8.2,1.1,5.5,0.3,2.1,1.0,1.2,16.4,22.7,31.3,5.3,5.3,5.0,10.2,18.8,Alto
351350,Cubatão,SP,89.3,75.9,7.4,13.9,1.3,8.1,2.0,2.1,2.4,9.5,18.2,27.1,34.0,6.7,5.0,4.7,19.2,30.6,Médio
351360,Cunha,SP,91.6,80.7,6.1,7.2,2.2,10.8,0.1,1.3,0.5,0.7,10.9,20.0,28.7,4.1,5.1,4.8,11.7,22.3,Baixo
351370,Descalvado,SP,91.0,80.2,6.5,9.1,2.4,9.3,0.1,1.4,0.9,0.7,18.0,25.9,34.3,6.4,5.0,5.2,10.8,16.5,Médio
351380,Diadema,SP,94.6,81.9,3.4,9.4,1.8,7.8,0.2,0.9,1.5,1.6,20.5,31.5,37.3,7.4,5.1,4.3,6.5,19.7,Alto
351385,Dirce Reis,SP,97.3,89.6,2.2,5.2,0.5,3.9,0.0,1.3,2.7,4.5,12.3,19.7,24.7,7.8,5.0,4.3,5.1,9.5,Alto
351390,Divinolândia,SP,94.8,90.7,2.4,3.6,2.7,5.7,0.1,0.0,0.4,,16.1,23.8,35.6,5.2,5.0,5.0,13.0,12.9,Médio
351400,Dobrada,SP,95.4,94.1,1.8,0.3,2.6,4.3,0.2,1.3,2.9,7.5,19.8,28.9,33.4,6.4,5.2,4.8,7.5,12.6,Médio
351410,Dois Córregos,SP,95.9,86.5,2.2,5.7,1.7,6.5,0.2,1.3,1.9,2.3,17.7,28.7,32.2,5.7,5.3,5.0,9.0,17.2,Médio
351420,Dolcinópolis,SP,95.8,94.3,3.1,1.1,1.1,4.6,0.0,0.0,1.4,1.1,14.1,21.9,28.3,6.3,6.8,5.0,6.7,8.2,Alto
351430,Dourado,SP,94.8,87.5,3.5,4.8,1.7,7.4,0.0,0.3,1.5,6.6,16.2,20.2,31.5,4.9,5.1,5.1,9.7,14.0,Médio
351440,Dracena,SP,94.0,81.4,4.0,8.7,2.0,9.4,0.0,0.5,1.4,1.3,15.6,26.3,37.1,7.2,5.9,4.9,9.9,16.2,Alto
351450,Duartina,SP,96.5,88.1,2.4,3.5,1.1,8.2,0.0,0.2,1.0,2.6,14.2,18.9,26.6,6.0,5.6,4.9,5.7,14.2,Médio
351460,Dumont,SP,95.6,87.8,2.8,4.7,1.6,7.3,0.0,0.2,2.5,9.7,17.1,26.6,28.8,6.6,5.0,4.7,8.4,18.8,Médio
351470,Echaporã,SP,94.9,85.7,2.2,4.7,2.8,9.3,0.1,0.3,2.0,0.8,24.1,25.5,30.6,5.8,4.9,5.0,8.8,17.1,Médio
351480,Eldorado,SP,89.7,81.6,7.5,6.6,2.4,10.8,0.4,1.0,2.0,12.5,12.6,21.2,30.2,5.3,5.0,4.9,12.5,18.3,Médio
351490,Elias Fausto,SP,92.7,69.7,4.4,11.5,2.8,17.0,0.1,1.8,1.8,1.1,23.6,27.8,31.2,5.0,5.1,4.7,14.9,16.3,Baixo
351492,Elisiário,SP,97.7,92.8,1.4,1.6,0.9,4.8,0.0,0.8,2.9,12.7,26.6,20.3,25.2,6.7,5.0,4.0,5.5,7.1,Alto
351495,Embaúba,SP,95.6,81.6,3.7,8.0,0.7,10.4,0.0,0.0,0.7,1.2,13.3,20.8,22.0,4.0,5.2,4.3,4.1,13.6,Médio
351510,Embu-Guaçu,SP,95.8,86.8,2.9,6.8,1.2,5.8,0.1,0.6,1.3,1.0,14.4,27.5,31.0,7.5,5.1,4.8,5.6,13.4,Alto
351512,Emilianópolis,SP,87.1,90.5,12.6,8.7,0.0,0.8,0.3,0.0,4.6,,14.0,20.2,21.2,6.2,4.7,4.7,11.0,17.3,Médio
351515,Engenheiro Coelho,SP,89.9,87.3,8.7,5.0,1.1,5.8,0.3,1.9,3.2,3.2,16.1,25.4,31.8,6.7,5.1,4.6,14.1,17.1,Médio
351518,Espírito Santo do Pinhal,SP,92.8,81.0,5.0,8.4,2.1,8.8,0.1,1.8,1.7,2.7,17.9,26.4,31.8,7.0,5.1,5.3,9.6,16.9,Alto
351519,Espírito Santo do Turvo,SP,93.0,81.6,5.6,8.3,1.4,9.2,0.0,0.9,1.4,6.8,17.5,25.1,26.5,7.8,5.1,4.9,15.1,25.5,Médio
351530,Estrela do Norte,SP,95.2,87.9,3.7,6.0,1.1,5.4,0.0,0.7,0.3,3.6,18.6,21.8,25.5,6.9,6.7,5.0,3.8,9.8,Alto
351535,Euclides da Cunha Paulista,SP,95.8,87.9,2.3,4.9,1.8,7.0,0.1,0.2,3.6,10.8,17.3,23.3,22.5,6.9,5.4,4.7,3.8,11.1,Médio
351540,Fartura,SP,93.4,89.8,3.0,4.0,3.6,6.2,0.0,0.0,2.7,6.5,18.1,27.1,32.9,6.9,5.1,4.9,9.9,12.3,Médio
351550,Fernandópolis,SP,96.2,86.6,2.8,5.4,1.0,7.2,0.0,0.8,0.3,0.9,13.9,23.6,31.1,4.0,5.5,5.0,3.8,11.5,Alto
351560,Fernando Prestes,SP,95.2,89.5,2.6,2.8,1.9,6.6,0.3,1.1,2.1,0.5,17.1,23.1,26.3,6.4,5.1,5.0,9.9,11.4,Médio
351565,Fernão,SP,97.2,81.3,1.9,5.3,0.9,13.4,0.0,0.0,,3.0,15.2,23.6,26.0,9.4,9.1,4.3,4.2,10.3,Médio
351570,Ferraz de Vasconcelos,SP,90.1,82.1,7.9,9.8,1.5,7.1,0.5,1.0,1.5,0.8,23.9,31.5,35.5,6.5,5.1,4.5,6.5,15.9,Alto
351580,Flora Rica,SP,98.1,85.4,1.9,5.6,0.0,7.9,0.0,1.1,1.9,4.3,10.8,20.3,31.0,7.4,4.6,5.3,7.6,10.8,Alto
351590,Floreal,SP,93.8,80.8,4.9,10.8,1.3,8.4,0.0,0.0,1.3,2.1,17.0,23.1,40.7,7.2,7.0,4.5,7.7,15.6,Alto
351600,Flórida Paulista,SP,96.1,83.1,2.6,7.7,1.1,7.7,0.2,1.5,1.5,0.6,18.8,29.8,33.6,5.9,5.2,5.1,5.3,13.8,Médio
351620,Franca,SP,96.2,85.1,2.6,7.1,1.2,7.4,0.0,0.4,0.5,0.9,15.3,28.7,36.7,6.7,5.3,4.8,5.1,10.4,Alto
351630,Francisco Morato,SP,92.7,81.2,5.4,9.2,1.7,8.9,0.2,0.7,1.5,1.9,18.9,30.6,38.6,5.9,5.2,4.3,6.5,17.6,Médio
351640,Franco da Rocha,SP,94.1,83.0,4.3,9.1,1.6,7.3,0.0,0.6,1.3,1.6,25.4,30.7,36.0,6.1,5.1,4.3,6.6,16.9,Médio
351650,Gabriel Monteiro,SP,97.9,91.9,2.1,1.2,0.0,6.9,0.0,0.0,1.8,6.9,17.1,20.5,28.3,7.2,6.6,5.3,5.2,3.5,Alto
351660,Gália,SP,96.3,88.2,1.6,4.8,2.1,7.0,0.0,0.0,1.7,,17.1,27.3,33.4,5.1,5.2,5.3,6.1,6.8,Médio
351670,Garça,SP,92.7,87.3,5.8,4.4,1.5,8.0,0.0,0.3,1.1,0.9,18.7,26.4,30.5,4.6,5.3,5.0,7.9,10.5,Alto
351680,Gastão Vidigal,SP,97.8,91.9,1.8,0.0,0.4,8.1,0.0,0.0,1.4,5.6,17.5,23.5,25.2,5.9,4.9,4.8,5.1,16.6,Médio
351685,Gavião Peixoto,SP,91.0,79.0,7.9,6.2,1.1,11.4,0.0,3.4,1.3,0.9,14.2,27.0,29.4,11.0,5.2,4.6,8.7,32.0,Médio
351690,General Salgado,SP,96.7,87.3,1.8,4.0,1.5,8.7,0.0,0.0,0.1,,17.2,19.5,28.6,8.3,5.0,5.0,4.4,11.7,Alto
351700,Getulina,SP,91.0,71.2,6.3,13.4,2.5,14.9,0.2,0.5,0.7,0.5,13.8,24.5,28.5,5.8,5.3,4.6,8.2,27.6,Médio
351710,Glicério,SP,95.1,80.3,2.4,9.2,2.4,9.9,0.1,0.6,1.8,2.1,18.7,22.3,28.8,7.9,5.8,4.6,13.6,16.0,Médio
351720,Guaiçara,SP,87.5,65.0,8.1,14.9,4.3,19.6,0.1,0.5,0.9,0.7,16.9,26.5,40.2,5.6,4.8,4.6,13.6,34.5,Médio
351730,Guaimbê,SP,90.7,82.6,7.1,5.5,2.1,11.9,0.1,0.0,1.1,1.3,19.1,27.3,31.4,6.5,4.8,4.5,13.8,18.6,Médio
351740,Guaíra,SP,93.9,82.0,3.7,4.4,2.3,12.8,0.1,0.8,5.2,3.8,14.5,26.2,33.6,7.3,5.6,4.9,11.6,15.7,Médio
351750,Guapiaçu,SP,81.1,67.4,15.0,20.3,3.8,12.3,0.1,0.0,5.4,1.9,14.7,26.8,33.4,5.4,5.0,4.9,25.1,30.3,Médio
351760,Guapiara,SP,97.0,90.2,1.4,1.3,1.5,8.3,0.1,0.2,2.8,6.7,12.3,18.8,29.2,5.1,5.0,4.3,7.6,16.6,Médio
351770,Guará,SP,88.1,85.3,9.1,3.7,2.1,8.9,0.7,2.1,1.1,0.8,17.3,25.4,35.3,6.5,5.0,5.2,14.1,18.9,Médio
351780,Guaraçaí,SP,93.0,89.8,5.0,4.3,2.0,5.9,0.0,0.0,1.0,,11.4,22.9,31.9,4.9,5.3,5.2,4.9,7.1,Médio
351790,Guaraci,SP,95.6,84.3,2.5,7.5,1.7,6.3,0.2,1.9,1.9,9.4,17.4,23.6,30.1,5.2,5.2,4.8,7.0,20.4,Médio
351810,Guarantã,SP,91.2,75.3,5.8,4.8,2.9,18.9,0.1,1.0,1.0,0.9,17.7,28.7,32.6,5.1,4.9,4.7,9.5,24.6,Médio
351820,Guararapes,SP,96.4,89.4,2.5,3.8,1.0,5.8,0.1,1.0,1.0,1.5,15.8,28.4,32.9,8.9,4.8,5.1,3.2,7.1,Alto
351830,Guararema,SP,93.6,89.4,5.0,4.1,1.4,5.9,0.0,0.6,1.7,3.2,15.2,24.9,31.9,6.7,5.1,5.1,8.2,13.3,Médio
351840,Guaratinguetá,SP,91.0,75.8,7.0,13.8,1.6,7.5,0.4,2.9,0.8,1.6,15.0,22.9,29.3,5.8,5.1,4.8,12.5,21.9,Alto
351850,Guareí,SP,92.1,74.9,4.7,8.1,3.1,16.7,0.1,0.3,2.2,2.2,22.9,27.9,34.5,5.5,5.2,4.6,14.3,24.8,Baixo
351860,Guariba,SP,88.0,86.5,9.6,5.0,2.0,7.4,0.4,1.1,1.4,3.2,21.0,23.6,32.7,4.8,4.8,5.0,13.4,17.3,Médio
351870,Guarujá,SP,87.8,76.5,9.5,11.5,2.2,9.9,0.5,2.1,2.9,4.0,18.3,27.8,34.2,5.9,4.7,4.6,14.8,24.5,Médio
351880,Guarulhos,SP,93.9,80.3,4.0,10.9,1.8,7.3,0.3,1.5,2.5,2.4,19.0,29.3,36.0,4.5,4.8,4.6,6.6,19.2,Alto
351885,Guatapará,SP,94.9,84.3,3.2,6.1,1.6,7.5,0.3,2.1,1.3,8.6,14.1,19.4,31.5,4.2,5.0,4.9,7.0,12.1,Médio
351890,Guzolândia,SP,95.6,87.9,2.6,3.0,1.7,8.5,0.1,0.6,1.9,8.5,17.4,23.8,28.6,6.4,5.0,4.4,4.4,11.0,Médio
351900,Herculândia,SP,96.6,91.0,1.8,1.1,1.4,7.4,0.2,0.5,1.4,1.7,19.2,29.3,31.7,5.0,5.1,4.7,3.7,11.1,Médio
351905,Holambra,SP,94.5,83.4,3.8,6.5,1.3,9.5,0.4,0.6,5.6,5.1,14.6,20.0,30.0,8.1,4.9,5.0,13.0,18.0,Médio
351907,Hortolândia,SP,95.0,88.1,3.3,4.6,1.5,6.7,0.2,0.6,1.3,2.2,20.1,31.4,36.6,6.6,5.1,4.5,7.7,17.5,Alto
351910,Iacanga,SP,97.9,91.6,1.5,2.5,0.6,3.7,0.0,2.2,1.4,3.4,13.8,25.1,36.5,4.7,5.1,4.9,3.8,11.9,Médio
351920,Iacri,SP,97.1,84.4,0.9,5.3,1.7,9.8,0.3,0.5,1.2,1.7,20.0,27.5,31.1,6.5,5.3,4.9,5.3,8.8,Médio
351925,Iaras,SP,88.9,84.3,8.5,10.2,0.8,5.1,1.8,0.4,5.2,13.3,15.4,20.7,26.4,6.5,4.5,4.5,15.9,26.9,Baixo
351930,Ibaté,SP,92.6,83.1,5.0,6.2,2.0,9.8,0.4,0.9,2.7,4.5,19.8,27.8,32.8,5.9,5.4,4.7,11.0,19.2,Médio
351940,Ibirá,SP,93.8,75.1,3.5,12.8,1.8,8.9,0.9,3.2,2.6,11.2,16.8,25.4,31.1,6.4,5.2,4.9,11.6,17.0,Médio
351950,Ibirarema,SP,87.7,90.2,8.8,5.1,3.1,4.7,0.4,0.0,0.7,0.8,16.6,26.4,34.3,4.1,5.1,4.8,13.3,13.3,Médio
351960,Ibitinga,SP,94.8,84.3,2.7,3.2,2.5,12.2,0.0,0.3,1.4,1.0,15.7,25.8,32.8,6.6,5.2,4.8,6.5,9.2,Médio
351970,Ibiúna,SP,90.7,84.3,5.9,2.9,3.4,12.2,0.0,0.6,2.1,5.5,14.4,24.3,30.0,5.1,5.1,5.0,7.5,16.6,Médio
351980,Icém,SP,82.6,73.8,13.3,10.6,2.7,14.1,1.4,1.5,2.5,1.7,17.6,25.0,26.7,6.6,5.3,4.8,17.8,31.9,Médio
351990,Iepê,SP,95.9,84.8,2.2,4.4,1.9,10.8,0.0,0.0,3.6,7.1,19.5,26.2,32.6,6.7,5.2,5.3,4.8,12.3,Alto
352000,Igaraçu do Tietê,SP,95.1,83.8,2.4,5.6,2.5,10.3,0.0,0.3,1.4,1.7,17.9,29.5,34.2,6.7,5.2,5.2,6.2,13.2,Médio
352010,Igarapava,SP,90.3,85.7,7.2,6.0,2.0,7.2,0.5,1.1,2.1,3.1,18.1,26.4,37.7,7.4,4.9,5.0,12.4,20.2,Médio
352020,Igaratá,SP,91.6,89.0,6.4,5.4,1.7,5.6,0.3,0.0,4.1,2.3,14.9,23.2,36.7,6.9,5.2,4.8,13.9,11.1,Médio
